rating_id,user_id,show_id,rating,rating_date
14500,4399,s883,4,2025-10-25
14501,4092,s2410,3,2025-07-30
14502,532,s627,1,2026-06-30
14503,1963,s6045,4,2024-04-21
14504,729,s5479,5,2025-12-13
14505,2449,s1704,5,2023-03-14
14506,2531,s6468,5,2019-10-23
14507,2230,s804,4,2019-08-12
14508,3445,s2954,5,2024-07-07
14509,4781,s108,3,2024-08-16
14510,5062,s1930,5,2020-10-08
14511,59,s5623,5,2025-12-24
14512,246,s6136,4,2023-01-04
14513,4929,s2323,5,2025-04-24
14514,4202,s5851,2,2025-07-17
14515,3671,s8204,4,2020-10-18
14516,632,s2656,2,2024-07-19
14517,3675,s5756,4,2020-08-10
14518,818,s2312,2,2022-11-02
14519,1141,s7342,5,2024-03-13
14520,1542,s143,5,2022-11-23
14521,4047,s5013,4,2025-05-06
14522,244,s4026,5,2019-07-07
14523,4899,s4842,3,2022-06-19
14524,643,s1664,4,2025-03-13
14525,1506,s1469,4,2020-09-28
14526,4356,s4545,3,2020-05-12
14527,83,s7630,4,2026-05-30
14528,2711,s6584,2,2024-10-27
14529,4778,s3598,3,2019-07-12
14530,4283,s1855,5,2020-06-12
14531,4585,s4554,4,2019-03-02
14532,2463,s8425,4,2025-07-09
14533,2423,s1517,5,2021-09-20
14534,1315,s650,2,2024-02-06
14535,3513,s5301,3,2021-07-27
14536,771,s2681,4,2024-07-19
14537,411,s2279,5,2024-01-26
14538,3846,s4211,5,2019-05-26
14539,438,s7175,5,2024-09-22
14540,4960,s2218,4,2025-01-15
14541,1011,s8063,3,2025-10-10
14542,3876,s5213,4,2026-02-14
14543,3938,s5144,4,2025-01-05
14544,1080,s2893,4,2022-08-28
14545,654,s1351,5,2024-03-20
14546,2832,s8670,5,2026-06-08
14547,5195,s7150,5,2020-02-23
14548,5485,s3354,5,2023-11-04
14549,1690,s745,5,2026-01-28
14550,518,s7110,3,2024-07-12
14551,69,s4000,2,2023-04-16
14552,3774,s2487,5,2020-05-24
14553,3640,s1453,4,2019-05-01
14554,1594,s8777,4,2019-07-18
14555,3791,s5567,3,2022-10-31
14556,5543,s1985,4,2021-01-02
14557,2874,s5566,4,2024-12-28
14558,4550,s5146,4,2019-06-28
14559,5745,s5253,4,2020-11-24
14560,2684,s1324,5,2021-06-12
14561,2429,s3799,5,2023-07-09
14562,1177,s4411,5,2025-10-04
14563,1645,s470,5,2025-12-08
14564,4605,s5035,5,2022-05-19
14565,1847,s2277,5,2024-06-20
14566,2077,s2131,5,2023-12-25
14567,1588,s328,3,2025-02-02
14568,1876,s7490,2,2019-01-14
14569,341,s6436,5,2021-10-26
14570,951,s3016,5,2023-01-31
14571,5582,s4403,2,2020-01-04
14572,152,s2977,5,2022-12-18
14573,1880,s3685,5,2020-06-25
14574,1886,s4525,4,2022-06-23
14575,2917,s6138,4,2025-09-23
14576,1950,s2038,2,2023-09-18
14577,272,s7211,4,2019-05-19
14578,1569,s6038,5,2021-10-10
14579,2731,s2915,4,2024-01-19
14580,2763,s2632,4,2019-07-13
14581,3236,s4736,4,2026-02-19
14582,4648,s5352,5,2022-02-03
14583,2548,s2970,4,2025-11-07
14584,1703,s6312,5,2023-07-04
14585,1772,s4299,4,2021-03-07
14586,1914,s2265,2,2020-02-22
14587,3507,s6269,5,2023-07-18
14588,2276,s2339,5,2023-11-04
14589,2812,s1192,4,2025-07-04
14590,5831,s4124,4,2024-01-10
14591,3592,s1704,4,2021-07-12
14592,850,s2119,1,2025-01-30
14593,4965,s2761,4,2019-11-07
14594,315,s7536,4,2023-12-02
14595,3645,s1244,5,2023-09-29
14596,1719,s1464,5,2021-03-22
14597,5307,s1540,5,2023-12-05
14598,2057,s7404,5,2022-06-23
14599,5772,s4556,5,2021-03-13
14600,5819,s680,4,2019-03-07
14601,1347,s1555,4,2023-05-03
14602,5459,s7755,4,2020-12-06
14603,771,s8512,5,2023-09-09
14604,4720,s8345,3,2019-08-24
14605,5927,s2721,2,2025-08-15
14606,3378,s1226,3,2022-01-21
14607,534,s4299,2,2024-11-29
14608,4716,s5495,5,2023-10-06
14609,1504,s4262,3,2019-03-18
14610,5706,s3766,4,2020-10-06
14611,5426,s5400,5,2023-01-10
14612,2526,s5153,4,2022-09-16
14613,2817,s3903,2,2021-02-25
14614,3029,s4278,4,2021-02-25
14615,1252,s1187,5,2019-05-17
14616,108,s1435,5,2022-09-22
14617,5806,s6707,4,2022-08-22
14618,4442,s2652,4,2022-06-20
14619,1642,s823,1,2020-06-04
14620,1434,s433,4,2024-08-13
14621,4215,s909,4,2024-11-01
14622,3660,s6707,5,2022-01-22
14623,5360,s4203,4,2021-05-09
14624,2527,s6287,3,2021-11-11
14625,1389,s4026,4,2023-08-31
14626,1236,s2778,4,2019-09-21
14627,697,s5401,5,2022-09-19
14628,4984,s2902,4,2020-03-03
14629,5237,s5613,5,2025-06-14
14630,2692,s1869,3,2024-07-22
14631,4654,s1048,5,2023-10-26
14632,870,s7996,4,2024-03-01
14633,5537,s1145,5,2021-12-22
14634,5038,s779,4,2025-05-01
14635,3523,s3364,4,2023-02-05
14636,4249,s7003,5,2025-06-12
14637,923,s216,5,2022-12-19
14638,4600,s3968,4,2019-10-21
14639,2929,s3079,4,2020-04-08
14640,1921,s8203,4,2024-06-17
14641,3710,s4917,4,2025-06-17
14642,2523,s1145,4,2026-06-22
14643,5006,s570,5,2020-03-26
14644,3970,s7118,5,2024-09-01
14645,2265,s4925,3,2021-10-03
14646,2903,s3958,4,2025-07-07
14647,1100,s1398,4,2020-10-06
14648,3860,s6945,4,2023-02-09
14649,3842,s7349,5,2026-04-19
14650,3033,s7386,2,2023-11-07
14651,680,s7337,4,2022-11-02
14652,547,s908,4,2021-12-25
14653,1078,s582,4,2026-02-07
14654,4969,s1189,4,2022-09-02
14655,1843,s7934,4,2021-11-13
14656,4565,s1552,5,2020-08-08
14657,2808,s1335,4,2023-03-11
14658,3406,s1465,4,2019-04-19
14659,2256,s900,3,2023-06-01
14660,4238,s4181,3,2020-01-07
14661,1843,s7957,5,2024-10-08
14662,30,s6501,3,2021-04-29
14663,5725,s657,4,2026-04-02
14664,2428,s5107,4,2020-11-18
14665,1168,s2262,4,2020-01-24
14666,1841,s5676,4,2020-01-15
14667,2786,s7025,5,2025-08-31
14668,3748,s2794,4,2019-01-20
14669,5545,s3369,4,2025-08-21
14670,2433,s1023,5,2024-03-22
14671,3609,s3925,4,2022-06-05
14672,48,s8737,4,2025-06-15
14673,4299,s7211,5,2019-09-29
14674,2075,s7644,2,2024-06-16
14675,3809,s7364,4,2024-05-31
14676,3298,s5468,5,2022-04-26
14677,1609,s413,4,2019-12-10
14678,1538,s2325,4,2020-10-31
14679,5643,s4694,5,2019-03-09
14680,48,s6668,2,2025-06-30
14681,2122,s4140,4,2026-03-26
14682,4194,s2838,4,2023-07-26
14683,4311,s5159,5,2025-10-25
14684,5581,s3003,3,2023-02-25
14685,3325,s6997,4,2023-12-30
14686,4641,s2822,4,2025-12-10
14687,4497,s4846,5,2025-06-04
14688,466,s810,5,2021-04-02
14689,5899,s5948,3,2026-01-04
14690,4710,s4005,5,2023-03-03
14691,5,s21,4,2019-12-04
14692,2163,s8145,3,2023-08-18
14693,2754,s88,4,2021-06-16
14694,1270,s375,5,2019-09-12
14695,3218,s4523,1,2020-12-14
14696,3273,s8805,4,2025-11-25
14697,4994,s4163,5,2022-03-02
14698,1550,s703,4,2024-09-06
14699,3710,s6472,4,2023-09-29
14700,4401,s3325,5,2024-07-18
14701,4827,s1174,3,2019-04-24
14702,1485,s6823,5,2020-11-26
14703,4557,s409,4,2025-10-18
14704,335,s3105,5,2024-08-20
14705,508,s6003,4,2019-07-22
14706,4515,s272,5,2021-01-19
14707,5959,s1607,4,2020-08-02
14708,5095,s7640,1,2026-04-28
14709,810,s5045,5,2019-12-20
14710,2421,s2066,4,2020-02-06
14711,5235,s3215,4,2021-06-09
14712,4981,s7192,5,2025-06-29
14713,3876,s6540,5,2019-11-19
14714,2492,s4637,2,2025-11-19
14715,1455,s5193,2,2021-03-23
14716,1404,s8629,4,2024-12-28
14717,3573,s3988,3,2022-07-16
14718,3556,s5007,4,2021-07-18
14719,1465,s1063,3,2025-11-16
14720,4652,s8381,3,2025-02-10
14721,5520,s6102,2,2019-01-11
14722,1252,s6471,5,2024-07-28
14723,4513,s8652,4,2020-10-31
14724,1398,s3526,5,2021-10-02
14725,4170,s8204,3,2019-12-14
14726,157,s6011,5,2024-07-22
14727,586,s1061,4,2025-02-01
14728,330,s6303,4,2024-05-21
14729,5884,s4060,5,2019-01-18
14730,161,s4451,5,2022-03-02
14731,44,s1209,5,2025-09-03
14732,841,s7807,5,2025-11-26
14733,4761,s7757,4,2023-01-08
14734,5511,s1161,5,2020-11-01
14735,2532,s6038,5,2020-06-30
14736,2542,s3255,4,2019-08-14
14737,240,s6725,3,2020-01-07
14738,220,s4192,4,2022-05-23
14739,422,s3882,5,2023-10-06
14740,281,s4315,4,2024-12-14
14741,352,s1742,2,2022-10-16
14742,4807,s5034,4,2021-05-21
14743,328,s609,4,2020-09-24
14744,1233,s3463,5,2020-12-20
14745,2852,s5057,3,2025-02-03
14746,4545,s2232,5,2019-01-30
14747,4368,s4510,4,2021-10-21
14748,2558,s1483,4,2022-09-17
14749,385,s1628,5,2020-06-17
14750,4919,s5666,5,2019-07-30
14751,4398,s1612,2,2023-09-03
14752,4041,s6043,3,2026-03-21
14753,697,s3871,5,2023-01-29
14754,4243,s2189,5,2022-01-17
14755,4801,s4772,4,2020-12-13
14756,5040,s2388,5,2025-08-23
14757,2917,s4272,5,2022-05-11
14758,3601,s8328,5,2024-10-30
14759,3826,s609,4,2019-06-01
14760,3489,s3761,4,2022-11-02
14761,4518,s1174,5,2024-03-21
14762,1858,s6363,5,2025-02-04
14763,832,s6907,5,2026-02-26
14764,5124,s5932,3,2023-10-21
14765,3290,s2679,5,2022-09-20
14766,2416,s1357,4,2026-03-29
14767,3911,s1851,3,2021-01-27
14768,3784,s3419,5,2020-08-31
14769,4100,s3440,3,2021-07-19
14770,2984,s2445,5,2020-05-10
14771,3751,s6903,4,2020-06-26
14772,5992,s4303,2,2022-08-19
14773,5011,s7306,5,2024-01-31
14774,4707,s3501,5,2020-06-29
14775,2657,s2305,4,2023-10-20
14776,3517,s4725,2,2021-06-02
14777,384,s3898,2,2019-09-14
14778,1884,s2995,2,2022-06-27
14779,525,s8304,5,2023-01-30
14780,3409,s3713,5,2022-06-19
14781,2509,s8318,5,2022-02-26
14782,1767,s3988,4,2025-10-12
14783,3026,s8404,2,2025-03-24
14784,425,s429,3,2019-08-22
14785,1374,s5238,5,2023-04-29
14786,3739,s436,5,2021-04-03
14787,2527,s753,5,2021-01-19
14788,1026,s4175,3,2019-10-25
14789,18,s701,4,2022-12-31
14790,3063,s2339,5,2024-02-15
14791,5674,s2239,3,2019-07-19
14792,4011,s4045,4,2025-12-26
14793,4825,s2195,1,2019-07-26
14794,5775,s8564,4,2024-05-20
14795,5393,s7651,5,2022-05-10
14796,3059,s2528,5,2019-03-12
14797,651,s5642,4,2019-05-27
14798,4649,s7946,3,2020-05-11
14799,961,s2547,4,2020-04-05
14800,2979,s1209,5,2021-10-14
14801,3477,s6625,4,2020-11-08
14802,244,s1494,3,2024-01-19
14803,3016,s4090,3,2024-04-17
14804,5559,s5002,3,2025-03-05
14805,1363,s1450,1,2019-04-16
14806,1950,s3032,3,2024-04-15
14807,2868,s5371,2,2022-04-17
14808,1973,s7964,3,2026-01-04
14809,5010,s7769,3,2024-06-11
14810,4084,s1036,5,2020-03-17
14811,3603,s3140,5,2019-02-28
14812,690,s6961,1,2025-03-30
14813,4861,s7930,5,2026-04-02
14814,1763,s1920,5,2021-07-16
14815,5351,s4755,3,2022-04-15
14816,1114,s4917,4,2020-06-15
14817,5235,s6024,3,2020-07-08
14818,3879,s8438,5,2022-07-30
14819,616,s2075,5,2021-01-03
14820,4118,s1622,4,2024-05-15
14821,4597,s750,4,2022-05-03
14822,5111,s3666,5,2023-05-02
14823,5968,s2454,3,2025-01-24
14824,5037,s5351,1,2025-01-21
14825,5580,s1989,4,2026-05-05
14826,2513,s2624,3,2023-11-06
14827,5988,s6926,4,2020-08-28
14828,2230,s5181,5,2019-07-01
14829,1729,s835,4,2023-10-26
14830,3384,s2427,4,2021-06-09
14831,4787,s3297,2,2021-06-12
14832,1794,s785,5,2023-02-05
14833,4253,s5774,5,2019-09-19
14834,2897,s3272,5,2024-02-05
14835,4909,s5168,5,2019-11-21
14836,4260,s106,4,2024-10-02
14837,505,s6635,4,2021-06-19
14838,5135,s4542,2,2025-10-30
14839,5473,s6754,4,2023-02-03
14840,810,s5565,2,2025-05-29
14841,2642,s1152,5,2026-05-14
14842,5893,s4163,1,2021-04-26
14843,2801,s7106,3,2025-03-19
14844,4146,s7789,4,2021-06-28
14845,4204,s1634,1,2020-08-28
14846,1986,s6446,5,2019-04-13
14847,1962,s3879,3,2023-01-28
14848,5742,s8181,5,2023-07-16
14849,5079,s6909,5,2025-12-19
14850,5257,s1644,5,2024-07-27
14851,942,s1668,3,2025-11-18
14852,4870,s537,4,2020-12-06
14853,3976,s6575,5,2022-07-16
14854,5630,s1525,4,2022-09-18
14855,2337,s6114,4,2026-02-08
14856,3231,s3310,1,2020-01-10
14857,3456,s5181,4,2026-04-18
14858,4327,s1779,5,2025-09-15
14859,1663,s3539,5,2022-04-24
14860,4787,s8679,3,2019-03-11
14861,3476,s3558,5,2020-12-13
14862,2150,s7256,2,2020-07-28
14863,3470,s2185,5,2019-03-04
14864,2613,s1488,4,2020-06-01
14865,4512,s3900,4,2021-10-29
14866,4572,s3944,5,2019-10-03
14867,2684,s7859,4,2020-12-28
14868,2746,s4128,2,2025-12-05
14869,4396,s1182,3,2019-04-27
14870,4829,s5407,4,2022-11-23
14871,2573,s1498,1,2024-10-25
14872,2021,s5791,1,2022-05-05
14873,3736,s5692,5,2024-12-01
14874,840,s252,4,2023-07-14
14875,2494,s2983,4,2020-02-27
14876,458,s2809,5,2020-07-09
14877,1850,s6084,4,2020-07-17
14878,4429,s5018,4,2022-04-05
14879,4963,s5489,4,2025-09-02
14880,5400,s3711,4,2020-05-19
14881,5883,s891,4,2024-06-11
14882,666,s4178,5,2024-10-09
14883,3039,s4707,4,2025-12-07
14884,916,s6995,5,2020-06-18
14885,2677,s1761,4,2023-02-06
14886,1234,s7568,2,2019-05-10
14887,1421,s1272,5,2023-10-04
14888,5207,s1548,4,2024-12-31
14889,3956,s8721,5,2020-10-27
14890,4858,s541,3,2022-01-23
14891,2991,s5749,3,2023-12-09
14892,4365,s3071,1,2025-04-06
14893,5934,s443,3,2019-08-28
14894,2666,s1402,5,2025-09-20
14895,405,s7473,5,2022-11-17
14896,4396,s1120,4,2021-04-16
14897,1482,s400,3,2023-07-04
14898,4259,s3650,5,2023-05-22
14899,558,s4419,2,2021-05-04
14900,2047,s1538,2,2022-04-18
14901,5266,s7028,4,2019-11-13
14902,1934,s8733,2,2026-03-07
14903,2648,s6146,5,2019-05-08
14904,3120,s7195,1,2020-12-20
14905,5277,s6312,4,2021-12-21
14906,3888,s2300,5,2021-07-21
14907,4221,s3506,5,2024-06-23
14908,5025,s988,4,2019-08-09
14909,2084,s5862,3,2023-03-15
14910,3898,s3756,4,2020-05-20
14911,5653,s3480,5,2024-03-26
14912,384,s754,4,2022-06-12
14913,291,s1686,4,2025-04-02
14914,5429,s8700,4,2021-02-27
14915,2363,s7276,4,2019-10-30
14916,5065,s2223,4,2024-11-24
14917,3633,s3637,4,2022-08-30
14918,359,s6439,4,2019-03-06
14919,1350,s4190,4,2019-11-01
14920,409,s4812,4,2019-10-01
14921,4527,s3335,3,2024-04-11
14922,3612,s7755,4,2024-05-29
14923,1278,s307,3,2021-06-19
14924,626,s1025,4,2022-09-02
14925,1845,s7205,5,2020-09-19
14926,5413,s3203,4,2020-02-21
14927,752,s4450,3,2024-04-27
14928,1656,s6287,2,2025-12-18
14929,2813,s4776,5,2022-07-01
14930,711,s251,1,2022-12-24
14931,2827,s1825,4,2021-06-28
14932,3110,s2160,5,2026-04-27
14933,4538,s3937,4,2024-09-05
14934,10,s4476,5,2022-12-16
14935,3588,s3547,2,2021-02-11
14936,2108,s7210,4,2022-06-29
14937,618,s7409,5,2020-06-21
14938,3155,s261,4,2024-04-21
14939,833,s4740,5,2020-05-07
14940,4651,s4206,4,2020-05-24
14941,384,s4911,5,2025-08-21
14942,2596,s2620,5,2024-07-09
14943,4578,s2813,5,2021-02-11
14944,5967,s1790,5,2023-05-27
14945,5975,s2342,5,2026-02-12
14946,5479,s8729,4,2025-05-10
14947,4472,s1335,3,2020-08-18
14948,1990,s4310,3,2019-12-12
14949,5116,s299,2,2020-01-19
14950,777,s3108,4,2019-02-14
14951,4023,s4251,3,2019-05-10
14952,3007,s6547,5,2024-11-07
14953,1078,s7489,3,2023-11-18
14954,5879,s4216,4,2022-06-16
14955,4676,s1102,5,2021-01-25
14956,4924,s3265,1,2025-04-03
14957,720,s4174,3,2020-07-26
14958,2508,s3931,4,2021-04-19
14959,2650,s3839,3,2022-03-23
14960,5826,s5059,5,2022-08-21
14961,1097,s6217,1,2024-11-04
14962,934,s2593,5,2022-02-21
14963,1949,s1693,5,2024-08-02
14964,786,s8098,5,2019-07-01
14965,5316,s7518,3,2020-07-07
14966,5696,s8436,5,2020-01-25
14967,1715,s2063,3,2023-07-13
14968,2607,s8111,4,2019-05-19
14969,1710,s5856,4,2025-07-15
14970,5701,s4756,5,2019-07-07
14971,945,s3716,5,2026-06-16
14972,2911,s2464,4,2021-05-07
14973,2005,s4090,5,2021-04-19
14974,3317,s7648,5,2022-06-06
14975,3204,s3137,5,2026-04-03
14976,2347,s3019,5,2023-11-27
14977,5968,s5558,4,2021-06-26
14978,669,s261,2,2020-07-23
14979,4238,s4248,1,2023-10-06
14980,2040,s6658,5,2020-11-02
14981,4315,s2228,4,2021-05-26
14982,3217,s5259,3,2024-03-21
14983,2676,s6522,5,2020-12-10
14984,3679,s6609,3,2023-10-27
14985,2541,s100,5,2022-07-24
14986,5839,s2153,3,2019-07-16
14987,1870,s6445,4,2023-01-16
14988,5002,s5700,4,2020-08-03
14989,2443,s5181,4,2019-12-29
14990,2990,s2023,3,2026-01-19
14991,3495,s6782,1,2025-03-11
14992,5619,s8805,5,2022-04-04
14993,745,s8675,4,2025-02-16
14994,485,s5681,3,2025-05-02
14995,2166,s1075,5,2022-04-07
14996,5041,s4021,4,2026-06-24
14997,1068,s3807,5,2019-05-13
14998,4870,s4160,2,2019-04-12
14999,3666,s3567,4,2020-09-01
15000,100,s4694,5,2020-01-29
15001,134,s3691,5,2025-09-12
15002,1496,s3745,4,2025-12-20
15003,4996,s4694,1,2023-08-22
15004,1418,s1052,5,2020-09-08
15005,2714,s5062,2,2023-12-01
15006,3110,s8234,4,2025-05-03
15007,2594,s2462,4,2024-02-19
15008,1364,s1869,4,2025-10-04
15009,2437,s4980,2,2022-03-03
15010,2765,s4403,1,2023-10-04
15011,5624,s3171,2,2025-03-24
15012,5721,s2822,3,2019-05-01
15013,899,s3304,4,2022-09-22
15014,312,s2655,3,2024-02-23
15015,331,s4568,3,2022-05-05
15016,2521,s2359,3,2024-10-29
15017,1523,s3592,5,2021-07-18
15018,2478,s7343,4,2024-03-04
15019,4375,s4559,5,2022-08-14
15020,4677,s3200,5,2022-07-24
15021,4610,s630,5,2021-06-01
15022,5473,s1674,2,2025-08-23
15023,2795,s4346,5,2024-09-29
15024,2399,s1029,5,2022-02-27
15025,522,s761,1,2022-07-08
15026,4037,s4066,1,2020-04-22
15027,456,s3410,2,2022-11-23
15028,2660,s7128,5,2025-01-09
15029,4688,s8259,1,2023-06-15
15030,5767,s4879,5,2026-01-28
15031,4647,s3739,5,2023-08-11
15032,5872,s5186,2,2025-10-06
15033,1930,s1310,5,2025-05-31
15034,3430,s4568,2,2019-10-02
15035,4820,s7106,4,2025-02-09
15036,2020,s8057,5,2023-11-16
15037,5590,s4892,1,2026-02-19
15038,5353,s5922,5,2023-08-04
15039,3649,s6439,4,2021-11-17
15040,5455,s554,3,2021-04-16
15041,3666,s4463,3,2021-07-16
15042,1663,s8016,4,2020-01-13
15043,4417,s4821,5,2025-05-12
15044,3775,s8172,3,2025-01-13
15045,4616,s1083,5,2024-02-04
15046,3511,s7161,5,2026-04-20
15047,1058,s344,5,2022-11-27
15048,2731,s117,5,2021-07-06
15049,169,s2205,5,2022-05-10
15050,3706,s2214,1,2020-06-05
15051,4764,s5708,4,2020-04-30
15052,3021,s4489,4,2022-04-17
15053,4515,s4833,5,2019-03-26
15054,5133,s2467,4,2019-05-14
15055,742,s1366,4,2023-04-03
15056,1771,s7171,4,2025-02-14
15057,1547,s1704,4,2023-06-28
15058,4393,s8447,3,2022-03-30
15059,1252,s2528,5,2019-08-19
15060,3163,s6107,4,2025-11-16
15061,1329,s2087,4,2025-11-23
15062,4679,s1556,4,2024-06-30
15063,4783,s2534,5,2019-06-21
15064,5891,s1658,4,2025-08-01
15065,4947,s890,5,2020-04-28
15066,1573,s6617,4,2019-09-12
15067,5775,s6999,3,2019-08-12
15068,3614,s6961,3,2026-02-10
15069,1295,s5875,3,2025-01-16
15070,1691,s2567,3,2022-07-08
15071,3157,s90,5,2024-11-08
15072,5817,s3086,4,2021-11-13
15073,2049,s7550,4,2023-10-17
15074,2241,s2297,4,2026-01-30
15075,2055,s4385,1,2019-04-26
15076,4540,s4882,4,2025-11-01
15077,1884,s3702,5,2026-04-16
15078,1948,s8471,4,2025-03-06
15079,4215,s1483,5,2024-02-05
15080,5906,s8009,3,2023-09-09
15081,4593,s8091,4,2022-12-22
15082,4653,s2436,5,2019-05-21
15083,5089,s2815,3,2020-06-10
15084,2982,s6039,5,2019-03-20
15085,4658,s142,5,2021-05-27
15086,4098,s3529,4,2023-06-19
15087,4860,s6342,2,2022-09-28
15088,1741,s1152,4,2022-06-19
15089,4178,s3477,3,2020-07-27
15090,3773,s8386,5,2025-07-03
15091,1812,s8558,3,2025-06-07
15092,4136,s3559,3,2020-10-27
15093,2077,s6194,4,2022-03-20
15094,4473,s5071,2,2020-02-09
15095,2118,s2728,4,2021-10-19
15096,5531,s7048,4,2025-02-08
15097,1952,s3793,3,2022-10-10
15098,2233,s2259,5,2024-01-12
15099,5371,s6491,5,2020-11-10
15100,799,s2846,5,2025-10-11
15101,5407,s3133,4,2022-01-09
15102,3033,s4127,3,2020-04-29
15103,5368,s7078,5,2019-04-24
15104,2743,s8270,5,2023-09-17
15105,781,s1036,5,2022-09-05
15106,1289,s4556,2,2021-07-30
15107,1363,s5183,2,2021-07-18
15108,3263,s4910,4,2020-05-11
15109,2691,s7159,3,2024-06-06
15110,4823,s6270,4,2019-04-11
15111,2393,s6884,4,2025-12-11
15112,1743,s3488,1,2021-09-27
15113,935,s5518,5,2019-05-22
15114,3643,s5247,4,2020-12-13
15115,3794,s2699,1,2021-09-17
15116,2073,s1446,3,2019-12-05
15117,59,s4608,5,2019-02-25
15118,2070,s2138,5,2023-01-28
15119,5064,s8104,1,2020-05-23
15120,3004,s1882,5,2021-11-28
15121,2708,s4694,3,2026-04-10
15122,614,s7603,5,2023-11-25
15123,1753,s1588,5,2024-05-19
15124,2974,s5223,3,2019-11-25
15125,5448,s2306,4,2021-01-30
15126,4171,s7686,5,2019-02-13
15127,3984,s3999,3,2023-01-23
15128,4760,s1743,5,2020-07-18
15129,4535,s6778,4,2020-03-28
15130,4773,s6093,4,2024-09-05
15131,4066,s7199,5,2023-04-14
15132,1735,s7759,4,2020-11-24
15133,989,s2873,2,2020-11-17
15134,5796,s6501,2,2024-01-26
15135,4455,s6011,4,2019-05-31
15136,25,s5656,4,2023-11-10
15137,2901,s7026,5,2020-01-09
15138,5694,s4322,4,2019-05-15
15139,1199,s3371,5,2023-03-04
15140,1056,s1383,3,2026-02-02
15141,5203,s7368,4,2022-03-04
15142,4993,s6594,4,2019-12-02
15143,367,s7541,5,2025-01-29
15144,4637,s1062,5,2024-06-02
15145,203,s115,2,2022-10-12
15146,4741,s2462,1,2022-08-06
15147,529,s2407,4,2025-07-06
15148,256,s5575,4,2025-10-14
15149,2581,s6135,4,2019-06-30
15150,4212,s5943,5,2025-07-31
15151,3904,s1209,5,2023-04-25
15152,4512,s8211,5,2024-11-06
15153,2911,s7110,4,2024-01-09
15154,1220,s4090,4,2020-12-02
15155,1212,s7601,4,2022-02-15
15156,5805,s6719,5,2025-03-18
15157,2861,s2339,5,2025-07-29
15158,1664,s5443,4,2023-09-13
15159,5910,s4374,4,2023-09-02
15160,4413,s434,5,2019-06-23
15161,5228,s2239,3,2025-02-28
15162,5001,s3018,2,2023-01-24
15163,572,s1483,5,2024-02-17
15164,3345,s3075,5,2022-08-23
15165,3066,s5149,4,2026-01-19
15166,5198,s4092,5,2023-12-11
15167,1998,s3923,3,2024-05-25
15168,3553,s8755,4,2026-01-27
15169,2655,s7844,5,2019-01-19
15170,3276,s3276,5,2025-12-15
15171,4181,s2391,2,2020-02-07
15172,2628,s1699,3,2023-05-27
15173,2287,s6668,4,2019-11-21
15174,70,s1204,4,2019-10-21
15175,2233,s5856,3,2019-09-25
15176,4312,s5060,4,2023-10-21
15177,3784,s1364,5,2023-07-23
15178,4582,s7159,4,2020-10-28
15179,5090,s5384,5,2020-03-18
15180,1450,s4900,4,2023-09-29
15181,1872,s3302,4,2025-01-21
15182,2453,s5899,4,2024-01-05
15183,2484,s8510,4,2019-05-07
15184,2618,s6060,4,2019-07-09
15185,1767,s1562,4,2022-01-07
15186,3469,s2304,3,2024-05-22
15187,2988,s6087,4,2021-04-22
15188,2402,s424,5,2021-11-17
15189,1164,s5808,5,2026-03-29
15190,4038,s1844,4,2023-01-19
15191,453,s3296,5,2026-03-23
15192,4807,s2741,5,2019-02-14
15193,2111,s3000,4,2025-06-08
15194,819,s2473,5,2021-07-12
15195,5517,s3485,5,2019-11-16
15196,1506,s6965,4,2020-07-26
15197,3779,s2686,4,2023-11-27
15198,2364,s3755,4,2024-09-03
15199,141,s2959,5,2024-05-26
15200,4483,s6757,4,2020-07-09
15201,3452,s3509,5,2025-10-20
15202,4446,s4698,4,2020-10-12
15203,5548,s8561,5,2024-01-31
15204,1510,s5157,4,2025-04-14
15205,3440,s6200,5,2022-07-18
15206,3529,s5155,3,2022-03-22
15207,545,s2260,4,2021-11-09
15208,4167,s2860,4,2021-07-04
15209,5870,s1937,4,2024-05-23
15210,4708,s8263,4,2020-03-31
15211,2501,s2833,4,2023-03-22
15212,2422,s1645,5,2024-01-27
15213,3281,s2524,3,2021-08-31
15214,1058,s4910,4,2021-03-04
15215,3536,s3772,4,2019-02-23
15216,422,s253,2,2025-05-06
15217,5500,s707,4,2022-10-21
15218,3216,s8266,4,2024-11-15
15219,4866,s5218,3,2025-03-07
15220,4897,s3320,3,2025-01-18
15221,2902,s1606,4,2020-04-02
15222,2184,s776,3,2019-05-10
15223,4702,s3158,1,2024-10-30
15224,5217,s6441,5,2019-04-02
15225,489,s7588,2,2021-12-07
15226,1704,s362,3,2022-01-06
15227,4567,s1214,3,2020-02-09
15228,1490,s1481,3,2024-08-02
15229,3378,s8497,4,2023-11-10
15230,1800,s8528,4,2020-09-30
15231,1113,s1415,4,2023-04-13
15232,1176,s4831,5,2025-03-22
15233,3501,s2853,5,2022-07-05
15234,1193,s4091,3,2023-05-14
15235,3942,s2454,4,2022-07-28
15236,568,s6773,4,2025-12-05
15237,5354,s4335,2,2023-01-18
15238,2627,s7629,5,2020-09-08
15239,1107,s7793,4,2023-06-05
15240,3714,s4483,3,2022-07-22
15241,70,s7393,5,2022-08-27
15242,3926,s4545,5,2020-07-03
15243,4862,s4522,4,2019-10-01
15244,1906,s5658,3,2023-07-25
